Agent 0 positions over time:
  Step 1792: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1793: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1794: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1795: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1796: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1797: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1798: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1799: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1800: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1801: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1802: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1803: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1804: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1805: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1806: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1807: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1808: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1809: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1810: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1811: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1812: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1813: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1814: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1815: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1816: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1817: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1818: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1819: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1820: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1821: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1822: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1823: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1824: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1825: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1826: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1827: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1828: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1829: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1830: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1831: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1832: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1833: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1834: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1835: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1836: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1837: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1838: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1839: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1840: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1841: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1842: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1843: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1844: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1845: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1846: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1847: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1848: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1849: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1850: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1851: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1852: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1853: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1854: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1855: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1856: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1857: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1858: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1859: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1860: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1861: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1862: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1863: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1864: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1865: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1866: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1867: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1868: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1869: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1870: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1871: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1872: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1873: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1874: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1875: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1876: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1877: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1878: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1879: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1880: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1881: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1882: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1883: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1884: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1885: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1886: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1887: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1888: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1889: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1890: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1891: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1892: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1893: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1894: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1895: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1896: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1897: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1898: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1899: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1900: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1901: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1902: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1903: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1904: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1905: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1906: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1907: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1908: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1909: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1910: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1911: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1912: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1913: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1914: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1915: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1916: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1917: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1918: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1919: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1920: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1921: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1922: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1923: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1924: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1925: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1926: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1927: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1928: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1929: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1930: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1931: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1932: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1933: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1934: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1935: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1936: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1937: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1938: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1939: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1940: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1941: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1942: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1943: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1944: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1945: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1946: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1947: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1948: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1949: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1950: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1951: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1952: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1953: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1954: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1955: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1956: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1957: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1958: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1959: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1960: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1961: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1962: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1963: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1964: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1965: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1966: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1967: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1968: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1969: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1970: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1971: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1972: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1973: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1974: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1975: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1976: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1977: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1978: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1979: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1980: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1981: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1982: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1983: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1984: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1985: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1986: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1987: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1988: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1989: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1990: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1991: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1992: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1993: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1994: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1995: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1996: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1997: x=0.193, y=0.211, g_x=0.200, g_y=0.200
  Step 1998: x=0.193, y=0.211, g_x=0.200, g_y=0.200

Agent 1 positions over time:
  Step 0: x=1.835, y=-1.607, g_x=-1.129, g_y=-0.423
  Step 1: x=1.827, y=-1.601, g_x=-1.129, g_y=-0.423
  Step 2: x=1.812, y=-1.588, g_x=-1.129, g_y=-0.423
  Step 3: x=1.792, y=-1.570, g_x=-1.129, g_y=-0.423
  Step 4: x=1.767, y=-1.550, g_x=-1.129, g_y=-0.423
  Step 5: x=1.739, y=-1.528, g_x=-1.129, g_y=-0.423
  Step 6: x=1.709, y=-1.505, g_x=-1.129, g_y=-0.423
  Step 7: x=1.677, y=-1.481, g_x=-1.129, g_y=-0.423
  Step 8: x=1.643, y=-1.457, g_x=-1.129, g_y=-0.423
  Step 9: x=1.609, y=-1.433, g_x=-1.129, g_y=-0.423
  Step 10: x=1.574, y=-1.409, g_x=-1.129, g_y=-0.423
  Step 11: x=1.538, y=-1.385, g_x=-1.129, g_y=-0.423
  Step 12: x=1.502, y=-1.362, g_x=-1.129, g_y=-0.423
  Step 13: x=1.465, y=-1.339, g_x=-1.129, g_y=-0.423
  Step 14: x=1.429, y=-1.316, g_x=-1.129, g_y=-0.423
  Step 15: x=1.392, y=-1.294, g_x=-1.129, g_y=-0.423
  Step 16: x=1.355, y=-1.271, g_x=-1.129, g_y=-0.423
  Step 17: x=1.318, y=-1.250, g_x=-1.129, g_y=-0.423
  Step 18: x=1.281, y=-1.228, g_x=-1.129, g_y=-0.423
  Step 19: x=1.243, y=-1.207, g_x=-1.129, g_y=-0.423
  Step 20: x=1.206, y=-1.187, g_x=-1.129, g_y=-0.423
  Step 21: x=1.169, y=-1.167, g_x=-1.129, g_y=-0.423
  Step 22: x=1.132, y=-1.147, g_x=-1.129, g_y=-0.423
  Step 23: x=1.094, y=-1.127, g_x=-1.129, g_y=-0.423
  Step 24: x=1.057, y=-1.108, g_x=-1.129, g_y=-0.423
  Step 25: x=1.020, y=-1.089, g_x=-1.129, g_y=-0.423
  Step 26: x=0.982, y=-1.070, g_x=-1.129, g_y=-0.423
  Step 27: x=0.945, y=-1.052, g_x=-1.129, g_y=-0.423
  Step 28: x=0.908, y=-1.034, g_x=-1.129, g_y=-0.423
  Step 29: x=0.871, y=-1.017, g_x=-1.129, g_y=-0.423
  Step 30: x=0.833, y=-1.000, g_x=-1.129, g_y=-0.423
  Step 31: x=0.796, y=-0.983, g_x=-1.129, g_y=-0.423
  Step 32: x=0.759, y=-0.966, g_x=-1.129, g_y=-0.423
  Step 33: x=0.722, y=-0.950, g_x=-1.129, g_y=-0.423
  Step 34: x=0.684, y=-0.934, g_x=-1.129, g_y=-0.423
  Step 35: x=0.647, y=-0.919, g_x=-1.129, g_y=-0.423
  Step 36: x=0.610, y=-0.904, g_x=-1.129, g_y=-0.423
  Step 37: x=0.573, y=-0.889, g_x=-1.129, g_y=-0.423
  Step 38: x=0.536, y=-0.874, g_x=-1.129, g_y=-0.423
  Step 39: x=0.499, y=-0.860, g_x=-1.129, g_y=-0.423
  Step 40: x=0.462, y=-0.847, g_x=-1.129, g_y=-0.423
  Step 41: x=0.425, y=-0.833, g_x=-1.129, g_y=-0.423
  Step 42: x=0.388, y=-0.820, g_x=-1.129, g_y=-0.423
  Step 43: x=0.351, y=-0.807, g_x=-1.129, g_y=-0.423
  Step 44: x=0.314, y=-0.795, g_x=-1.129, g_y=-0.423
  Step 45: x=0.277, y=-0.783, g_x=-1.129, g_y=-0.423
  Step 46: x=0.240, y=-0.771, g_x=-1.129, g_y=-0.423
  Step 47: x=0.203, y=-0.760, g_x=-1.129, g_y=-0.423
  Step 48: x=0.167, y=-0.749, g_x=-1.129, g_y=-0.423
  Step 49: x=0.130, y=-0.739, g_x=-1.129, g_y=-0.423
  Step 50: x=0.094, y=-0.729, g_x=-1.129, g_y=-0.423
  Step 51: x=0.057, y=-0.719, g_x=-1.129, g_y=-0.423
  Step 52: x=0.021, y=-0.710, g_x=-1.129, g_y=-0.423
  Step 53: x=-0.015, y=-0.701, g_x=-1.129, g_y=-0.423
  Step 54: x=-0.051, y=-0.692, g_x=-1.129, g_y=-0.423
  Step 55: x=-0.086, y=-0.684, g_x=-1.129, g_y=-0.423
  Step 56: x=-0.122, y=-0.676, g_x=-1.129, g_y=-0.423
  Step 57: x=-0.157, y=-0.669, g_x=-1.129, g_y=-0.423
  Step 58: x=-0.192, y=-0.662, g_x=-1.129, g_y=-0.423
  Step 59: x=-0.226, y=-0.656, g_x=-1.129, g_y=-0.423
  Step 60: x=-0.260, y=-0.649, g_x=-1.129, g_y=-0.423
  Step 61: x=-0.294, y=-0.644, g_x=-1.129, g_y=-0.423
  Step 62: x=-0.327, y=-0.638, g_x=-1.129, g_y=-0.423
  Step 63: x=-0.360, y=-0.633, g_x=-1.129, g_y=-0.423
  Step 64: x=-0.392, y=-0.628, g_x=-1.129, g_y=-0.423
  Step 65: x=-0.424, y=-0.624, g_x=-1.129, g_y=-0.423
  Step 66: x=-0.455, y=-0.619, g_x=-1.129, g_y=-0.423
  Step 67: x=-0.485, y=-0.615, g_x=-1.129, g_y=-0.423
  Step 68: x=-0.514, y=-0.611, g_x=-1.129, g_y=-0.423
  Step 69: x=-0.542, y=-0.607, g_x=-1.129, g_y=-0.423
  Step 70: x=-0.570, y=-0.604, g_x=-1.129, g_y=-0.423
  Step 71: x=-0.597, y=-0.600, g_x=-1.129, g_y=-0.423
  Step 72: x=-0.622, y=-0.597, g_x=-1.129, g_y=-0.423
  Step 73: x=-0.647, y=-0.594, g_x=-1.129, g_y=-0.423
  Step 74: x=-0.671, y=-0.591, g_x=-1.129, g_y=-0.423
  Step 75: x=-0.694, y=-0.587, g_x=-1.129, g_y=-0.423
  Step 76: x=-0.716, y=-0.584, g_x=-1.129, g_y=-0.423
  Step 77: x=-0.736, y=-0.581, g_x=-1.129, g_y=-0.423
  Step 78: x=-0.756, y=-0.578, g_x=-1.129, g_y=-0.423
  Step 79: x=-0.775, y=-0.575, g_x=-1.129, g_y=-0.423
  Step 80: x=-0.794, y=-0.573, g_x=-1.129, g_y=-0.423
  Step 81: x=-0.811, y=-0.570, g_x=-1.129, g_y=-0.423
  Step 82: x=-0.827, y=-0.567, g_x=-1.129, g_y=-0.423
  Step 83: x=-0.843, y=-0.564, g_x=-1.129, g_y=-0.423
  Step 84: x=-0.857, y=-0.561, g_x=-1.129, g_y=-0.423
  Step 85: x=-0.871, y=-0.558, g_x=-1.129, g_y=-0.423
  Step 86: x=-0.885, y=-0.556, g_x=-1.129, g_y=-0.423
  Step 87: x=-0.897, y=-0.553, g_x=-1.129, g_y=-0.423
  Step 88: x=-0.909, y=-0.550, g_x=-1.129, g_y=-0.423
  Step 89: x=-0.920, y=-0.548, g_x=-1.129, g_y=-0.423
  Step 90: x=-0.931, y=-0.545, g_x=-1.129, g_y=-0.423
  Step 91: x=-0.941, y=-0.542, g_x=-1.129, g_y=-0.423
  Step 92: x=-0.950, y=-0.540, g_x=-1.129, g_y=-0.423
  Step 93: x=-0.959, y=-0.537, g_x=-1.129, g_y=-0.423
  Step 94: x=-0.968, y=-0.535, g_x=-1.129, g_y=-0.423
  Step 95: x=-0.976, y=-0.533, g_x=-1.129, g_y=-0.423
  Step 96: x=-0.983, y=-0.530, g_x=-1.129, g_y=-0.423
  Step 97: x=-0.990, y=-0.528, g_x=-1.129, g_y=-0.423
  Step 98: x=-0.997, y=-0.526, g_x=-1.129, g_y=-0.423
  Step 99: x=-1.003, y=-0.523, g_x=-1.129, g_y=-0.423
  Step 100: x=-1.009, y=-0.521, g_x=-1.129, g_y=-0.423
  Step 101: x=-1.015, y=-0.519, g_x=-1.129, g_y=-0.423
  Step 102: x=-1.020, y=-0.517, g_x=-1.129, g_y=-0.423
  Step 103: x=-1.025, y=-0.515, g_x=-1.129, g_y=-0.423
  Step 104: x=-1.030, y=-0.513, g_x=-1.129, g_y=-0.423
  Step 105: x=-1.034, y=-0.511, g_x=-1.129, g_y=-0.423
  Step 106: x=-1.038, y=-0.510, g_x=-1.129, g_y=-0.423
  Step 107: x=-1.042, y=-0.508, g_x=-1.129, g_y=-0.423
  Step 108: x=-1.046, y=-0.506, g_x=-1.129, g_y=-0.423
  Step 109: x=-1.049, y=-0.505, g_x=-1.129, g_y=-0.423
  Step 110: x=-1.053, y=-0.503, g_x=-1.129, g_y=-0.423
  Step 111: x=-1.056, y=-0.501, g_x=-1.129, g_y=-0.423
  Step 112: x=-1.059, y=-0.500, g_x=-1.129, g_y=-0.423
  Step 113: x=-1.061, y=-0.498, g_x=-1.129, g_y=-0.423
  Step 114: x=-1.064, y=-0.497, g_x=-1.129, g_y=-0.423
  Step 115: x=-1.066, y=-0.496, g_x=-1.129, g_y=-0.423
  Step 116: x=-1.069, y=-0.494, g_x=-1.129, g_y=-0.423
  Step 117: x=-1.071, y=-0.493, g_x=-1.129, g_y=-0.423
  Step 118: x=-1.073, y=-0.492, g_x=-1.129, g_y=-0.423
  Step 119: x=-1.075, y=-0.491, g_x=-1.129, g_y=-0.423
  Step 120: x=-1.076, y=-0.490, g_x=-1.129, g_y=-0.423
  Step 121: x=-1.078, y=-0.489, g_x=-1.129, g_y=-0.423
  Step 122: x=-1.080, y=-0.487, g_x=-1.129, g_y=-0.423
  Step 123: x=-1.081, y=-0.486, g_x=-1.129, g_y=-0.423
  Step 124: x=-1.082, y=-0.486, g_x=-1.129, g_y=-0.423
  Step 125: x=-1.084, y=-0.485, g_x=-1.129, g_y=-0.423
  Step 126: x=-1.085, y=-0.484, g_x=-1.129, g_y=-0.423
  Step 127: x=-1.086, y=-0.483, g_x=-1.129, g_y=-0.423
  Step 128: x=-1.087, y=-0.482, g_x=-1.129, g_y=-0.423
  Step 129: x=-1.088, y=-0.481, g_x=-1.129, g_y=-0.423
  Step 130: x=-1.089, y=-0.480, g_x=-1.129, g_y=-0.423
  Step 131: x=-1.090, y=-0.480, g_x=-1.129, g_y=-0.423
  Step 132: x=-1.091, y=-0.479, g_x=-1.129, g_y=-0.423
  Step 133: x=-1.091, y=-0.478, g_x=-1.129, g_y=-0.423
  Step 134: x=-1.092, y=-0.478, g_x=-1.129, g_y=-0.423
  Step 135: x=-1.093, y=-0.477, g_x=-1.129, g_y=-0.423
  Step 136: x=-1.093, y=-0.476, g_x=-1.129, g_y=-0.423
  Step 137: x=-1.094, y=-0.476, g_x=-1.129, g_y=-0.423
  Step 138: x=-1.095, y=-0.475, g_x=-1.129, g_y=-0.423
  Step 139: x=-1.095, y=-0.475, g_x=-1.129, g_y=-0.423
  Step 140: x=-1.096, y=-0.474, g_x=-1.426, g_y=-0.128
  Step 141: x=-1.099, y=-0.469, g_x=-1.426, g_y=-0.128
  Step 142: x=-1.106, y=-0.461, g_x=-1.426, g_y=-0.128
  Step 143: x=-1.116, y=-0.450, g_x=-1.426, g_y=-0.128
  Step 144: x=-1.127, y=-0.439, g_x=-1.426, g_y=-0.128
  Step 145: x=-1.139, y=-0.428, g_x=-1.426, g_y=-0.128
  Step 146: x=-1.152, y=-0.417, g_x=-1.426, g_y=-0.128
  Step 147: x=-1.165, y=-0.407, g_x=-1.426, g_y=-0.128
  Step 148: x=-1.177, y=-0.397, g_x=-1.426, g_y=-0.128
  Step 149: x=-1.189, y=-0.387, g_x=-1.426, g_y=-0.128
  Step 150: x=-1.201, y=-0.378, g_x=-1.426, g_y=-0.128
  Step 151: x=-1.213, y=-0.369, g_x=-1.426, g_y=-0.128
  Step 152: x=-1.224, y=-0.361, g_x=-1.426, g_y=-0.128
  Step 153: x=-1.234, y=-0.353, g_x=-1.426, g_y=-0.128
  Step 154: x=-1.244, y=-0.345, g_x=-1.426, g_y=-0.128
  Step 155: x=-1.253, y=-0.338, g_x=-1.426, g_y=-0.128
  Step 156: x=-1.262, y=-0.330, g_x=-1.426, g_y=-0.128
  Step 157: x=-1.271, y=-0.323, g_x=-1.426, g_y=-0.128
  Step 158: x=-1.279, y=-0.317, g_x=-1.426, g_y=-0.128
  Step 159: x=-1.286, y=-0.310, g_x=-1.426, g_y=-0.128
  Step 160: x=-1.293, y=-0.304, g_x=-1.426, g_y=-0.128
  Step 161: x=-1.300, y=-0.298, g_x=-1.426, g_y=-0.128
  Step 162: x=-1.306, y=-0.293, g_x=-1.426, g_y=-0.128
  Step 163: x=-1.312, y=-0.287, g_x=-1.426, g_y=-0.128
  Step 164: x=-1.318, y=-0.282, g_x=-1.426, g_y=-0.128
  Step 165: x=-1.323, y=-0.277, g_x=-1.426, g_y=-0.128
  Step 166: x=-1.329, y=-0.272, g_x=-1.426, g_y=-0.128
  Step 167: x=-1.333, y=-0.267, g_x=-1.426, g_y=-0.128
  Step 168: x=-1.338, y=-0.263, g_x=-1.426, g_y=-0.128
  Step 169: x=-1.342, y=-0.259, g_x=-1.426, g_y=-0.128
  Step 170: x=-1.346, y=-0.255, g_x=-1.426, g_y=-0.128
  Step 171: x=-1.350, y=-0.251, g_x=-1.426, g_y=-0.128
  Step 172: x=-1.353, y=-0.247, g_x=-1.426, g_y=-0.128
  Step 173: x=-1.357, y=-0.243, g_x=-1.426, g_y=-0.128
  Step 174: x=-1.360, y=-0.240, g_x=-1.426, g_y=-0.128
  Step 175: x=-1.363, y=-0.236, g_x=-1.426, g_y=-0.128
  Step 176: x=-1.366, y=-0.233, g_x=-1.426, g_y=-0.128
  Step 177: x=-1.368, y=-0.230, g_x=-1.426, g_y=-0.128
